2018-02-06,46431W846,FIBRXXXX,ISHARES U S ETF TR EDGE US FXD
2020-07-31,46431W853,COMT,ISHARES U S ETF TR COMMODITIES
2016-08-22,46432F107,QLTB,ISHARES BAA
2020-07-31,46432F339,QUAL,ISHARES TR EDGE MSCI USA QUALI
2020-07-30,46432F370,SIZE,ISHARES EDGE MSCI USA SIZE FAC
2020-07-31,46432F388,VLUE,ISHARES EDGE MSCI USA VALUE FA
2020-07-28,46432F396,MTUM,ISHARES EDGE MSCI USA MOMENTUM
2016-08-30,46432F404,QLTC,ISHARES B
2013-06-06,46432F693,IBCE,ISHARES TR 2023 INVT GRADE COR
2013-06-07,46432F735,IBCD,ISHARES TR 2020 INVT GRADE COR
2013-06-07,46432F768,IBCC,ISHARES TR
2013-06-07,46432F792,IBCB,ISHARES TR
2020-07-31,46432F834,IXUS,ISHARES TR
2020-07-31,46432F842,IEFA,ISHARES TR
2020-07-31,46432F859,ISTB,IHARES CORE 1-5 YEARS USD BOND
2020-07-13,46432F875,IYLD,ISHARES MORNINGSTAR MULTI- ASS
2016-04-01,46432FAD9,IBCB,ISHARES IBONDS MAR 2016 CORPOR
2013-06-10,46432FAG2,46432F,ISHARES TR
2018-03-13,46432FAG2,IBCC,ISHARES IBONDS MAR 2018 TERM C
2013-06-10,46432FAK3,46432F,ISHARES TR
2020-03-30,46432FAK3,IBCD,ISHARES IBONDS MAR 2020 TERM C
2013-06-10,46432FAN7,46432F,ISHARES TR
2020-07-31,46432FAN7,IBCE,ISHARES IBONDS MAR 2023 TERM C
2016-04-04,46432FAT4,IBDA,ISHARES IBONDS MAR 2016 CORPOR
2018-04-02,46432FAW7,IBDB,ISHARES IBONDS MAR 2018 TERM C
2020-07-31,46432FAZ0,IBDD,ISHARES IBONDS MAR 2023 TERM C
2020-03-30,46432FBC0,IBDC,ISHARES IBONDS MAR 2020 TERM C
2017-06-06,46432X108,ISDSF,ISIGN MEDIA SOLUTIONS INC. ORD
2020-07-31,46434G103,IEMG,ISHARES INC
2020-07-29,46434G202,ICOL,ISHARES INC MSCI COLOMBIA ETF
2020-07-31,46434G509,HEEM,ISHARES CURRENCY HEDGED MSCI E
2016-08-29,46434G608,EMHZ,ISHARES INC MSCI EMERGING MARK
2020-07-31,46434G764,EMXC,ISHARES INC MSCI EMERGING MKTS
2020-07-31,46434G772,EWT,ISHARES INC MSCI TAIWAN ETF
2020-07-31,46434G780,EWS,ISHARES INC MSCI SINGAPORE ETF
2020-07-17,46434G798,ERUS,ISHARES INC MSCI RUSSIA ETF (D
2016-11-04,46434G806,ERUS,ISHARES MSCI RUSSIA CAPPED ETF
2020-07-28,46434G814,EWM,ISHS MSCI MALAYSIA ETF
2020-07-30,46434G822,EWJ,ISHARES MSCI JAPAN ETF
2020-07-31,46434G830,EWI,ISHARES INC MSCI ITALY ETF
2020-07-31,46434G848,PICK,ISHARES INC MSCI GLOBAL SELECT
2020-07-31,46434G855,RING,ISHARES INC MSCI GLOBAL GOLD M
2020-07-31,46434G863,ESGE,ISHARES INC ISHARES ESG MSCI E
2018-05-29,46434G871,HEMV,ISARES INC EDGE MSCI MIN VOLAT
2020-07-30,46434G889,EMGF,ISHARES INC EDGE MSCI MULTIFAC
2020-07-27,46434V100,SLQD,ISHARES 0-5 YEAR INVESTMENT GR
2020-07-31,46434V266,ISCF,ISHARES TR EDGE MSCI MULTIFACT
2020-07-30,46434V274,INTF,ISHARES TR EDGE MSCI MULTIFACT
2020-07-31,46434V282,LRGF,ISHARES TR EDGE MSCI MULTIFACT
2020-07-30,46434V290,SMLF,ISHARES TR EDGE MSCI MULTIFACT
2020-07-31,46434V316,ACWF,ISHRES TR EDGE MSCI MULTIFACTO
2020-07-31,46434V381,XT,ISHARES TR EXPONENTIAL TECHNOL
2020-07-30,46434V407,SHYG,ISHARES 0-5 YEAR HIGH YIELD CO
2020-07-31,46434V423,KSA,ISHARES TR MSCI SAUDI ARABIA E
2020-07-30,46434V449,IMTM,ISHARES TR EDGE MSCI INTL MOME
2020-07-30,46434V456,IQLT,ISHARES TR EDGE MSCI INTL QUAL
2020-07-31,46434V464,CRBN,ISHARES TR MSCI ACWI LOW CARBO
2020-07-31,46434V514,CNYA,ISHARES TR MSCI CHINA A ETF (D
2016-11-07,46434V548,EWU,ISHS MSCI UTD KINGDOM ETF
2016-11-08,46434V548,EWUXXXX,ISHS MSCI UTD KINGDOM ETF
2020-07-02,46434V571,IBMI,ISHARES IBONDS SEP 2020 TERM M
2020-07-30,46434V613,IUSB,ISHARES CORE TOTAL USD BOND MA
2020-07-31,46434V621,DGRO,ISHARES CORE DIVIDEND GROWTH E
2020-07-31,46434V639,HEZU,ISHARES CURRENCY HEDGED MSCI E
2020-07-31,46434V647,REET,ISHARES GLOBAL REIT ETF
2020-07-31,46434V696,IPAC,ISHARES TR ISHARES CORE MSCI P
2020-07-31,46434V704,HEWG,ISHARES CURRENCY HEDGED MSCI G
2020-06-04,46434V712,JPMV,ISHARES TR EDGE MSCI MIN VOLAT
2020-07-01,46434V720,EUMV,ISHARES TR EDGE MSCI MIN VOLAT
2020-07-31,46434V738,IEUR,ISHARES TR ISHARES CORE MSCI E
2019-07-09,46434V746,AXJV,ISHARES TR EDGE MSCI MIN VOLAT
2020-07-29,46434V761,UAE,ISHARES TR ISHARES MSCI UAE ET
2020-07-31,46434V779,QAT,ISHARES TR ISHARES MSCI QATAR
2020-07-31,46434V787,BYLD,ISHARES TR YIELD OPTIMIZED BD
2020-07-31,46434V803,HEFA,ISHARES CURRENCY HEDGED MSCI E
2020-07-31,46434V860,TFLO,ISHARES TREASURY FLOATING RATE
2020-07-30,46434V878,ICSH,ISHARES LIQUIDITY INCOME ETF
2020-07-29,46434V886,HEWJ,ISHARES CURRENCY HEDGED MSCI J
2018-12-21,46434VAA8,IBDH,ISHARES IBONDS DEC 2018 TERM C
2016-12-21,46434VAJ9,IBDF,ISHARES IBONDS DEC 2016 TERM C
2020-07-27,46434VAQ3,IBDL,ISHARES IBONDS DEC 2020 TERM C
2017-12-21,46434VAR1,IBDJ,ISHARES IBONDS DEC 2017 TERM C
2019-12-19,46434VAU4,IBDK,ISHARES IBONDS DEC 2019 TERM C
2020-07-31,46434VAX8,IBDO,ISHARES IBONDS DEC 2023 TERM C
2020-07-31,46434VBA7,IBDN,ISHARES IBONDS DEC 2022 TERM C
2020-07-31,46434VBD1,IBDQ,ISHARES IBONDS DEC 2025 TERM C
2020-07-16,46434VBG4,IBDP,ISHARES IBONDS DEC 2024 TERM C
2020-07-31,46434VBK5,IBDM,ISHARES IBONDS DEC 2021 TERM C
2020-07-31,46435G102,ICVT,ISHARES TR CONVERTIBLE BOND ET
2019-08-26,46435G144,LLQD,ISHARES TR ISHARES 10+ YR INVT
2019-08-26,46435G151,MLQD,ISHARES TR ISHARES 5-10 YR INV
2020-07-06,46435G169,AMCA,ISHARES TR RUSSELL 1000 PURE U
2020-07-31,46435G193,SUSC,ISHARES TR ESG AWARE USD CORPO
2020-07-31,46435G219,IGEB,ISHARES TR EDGE INVT GRADE ENH
2020-07-31,46435G243,SUSB,ISHARES TR ISHARES ESG AWARE 1
2020-07-24,46435G250,HYDB,ISHARES TR EDGE HIGH YIELD DEF
2020-07-31,46435G268,SMMD,ISHARES TR RUSSELL 2500 ETF
2020-07-09,46435G276,AGT,ISHARES TR MSCI ARGENTINA AND
2020-07-31,46435G318,IBML,ISHARES TR IBONDS DEC 2023 TER
2020-07-31,46435G326,IDEV,ISHARES CORE MSCI INTL DEVELOP
2020-07-31,46435G334,EWU,ISHS MSCI UTD KINGDOM ETF
2020-07-31,46435G342,REM,ISHARES TR MTG REAL ESTATE ETF
2020-07-31,46435G409,IVLU,ISHARES TR EDGE MSCI INTL VALU
2020-07-31,46435G417,IMTB,ISHARES TR
2020-07-30,46435G425,ESGU,ISHARES TR ISHARES ESG MSCI US
2020-07-31,46435G433,SMMV,ISHARES TREDGE MSCI MINIMUM VO
2020-07-31,46435G441,HYXE,ISHARES TR IBOXX $ HIGH YIELD
2020-07-31,46435G474,FALN,ISHARES TR FALLEN ANGELS USD B
2020-07-31,46435G508,ISZE,ISHARES TR EDGE MSCI INTL SIZE
2020-07-31,46435G516,ESGD,ISHARES TR ISHARES ESG MSCI EA
2020-07-31,46435G524,IGRO,ISHARES TR INTERNATIONAL DIVID
2020-07-31,46435G532,SDG,ISHARES TRUST MSCI GLOBAL IMPA
2018-07-31,46435G540,TCHF,ISHARES TR EDGE MSCI MULTIFACT
2018-08-13,46435G557,INDF,ISHARES TR
2018-08-01,46435G565,HCRF,ISHARES TR EDGE MSCI MULTIFACT
2018-08-21,46435G573,MATF,ISHARES TR
2018-08-16,46435G581,FNCF,ISHARES TR EDGE MSCI MULTIFACT
2018-08-21,46435G599,ERGF,ISHARES TR
2020-05-20,46435G607,HAUD,ISHARES TR CURRENCY HEDGED MSC
2018-06-26,46435G615,CNSF,ISHARES TR EDGE MSCI MULTIFACT
2018-08-13,46435G623,CNDF,ISHARES TR EDGE MSCI MULTIFACT
2018-07-02,46435G631,UTLF,ISHARES TR EDGE MSCI MULTIFACT
2019-06-06,46435G649,DEWJ,ISHARES TR ADAPTIVE CURRENCY H
2020-07-24,46435G656,DEFA,ISHARES TR ADAPTIVE CURRENCY H
2019-07-16,46435G664,DEZU,ISHARES TR ADAPTIVE CURRENCY H
2020-07-29,46435G672,IAGG,ISHARES TR CORE INTL AGGREGATE
2018-05-30,46435G680,HEUS,ISHARES TR CURRENCY HEDGED MSC
2018-07-18,46435G698,HEUV,ISHARES TR EDGE MSCI MIN VOL E
2020-07-13,46435G706,HEWC,ISHARES TR CURRENCY HEDGED MSC
2018-06-01,46435G714,HEFV,ISHARES TR EDGE MSCI MINIMUM V
2020-06-10,46435G722,HJPX,ISHARES TR CURRENCY HEDGED JPX
2020-07-31,46435G755,IBMK,ISHARES IBONDS DEC 2022 TERM M
2020-07-27,46435G789,IBMJ,ISHARES IBONDS DEC 2021 TERM M
2018-03-27,46435G797,HHYX,ISHARES TR CURRENCY HEDGED INT
2020-04-23,46435G805,HEWW,ISHARES TR CURRENCY HEDGED MSC
2020-07-02,46435G813,HEWP,ISHARES TR CURRENCY HEDGED MSC
2020-07-29,46435G821,HEWI,ISHARES TR CURRENCY HEDGED MSC
2020-07-31,46435G839,HSCZ,ISHARES TR CURRENCY HEDGED MSC
2020-07-31,46435G847,HAWX,ISHARES TR CURRENCY HEDGED MSC
2018-07-25,46435G854,HACW,ISHARES CURRENCY HEDGED MSCI A
2020-06-25,46435G862,HEWU,ISHARES TR CURRENCY HEDGED MSC
2020-03-11,46435G870,HEWL,ISHARES TR CURRENCY HEDGED MSC
2020-07-09,46435G888,HEWY,ISHARES TR CURRENCY HEDGED MSC
2020-07-31,46435GAA0,IBDR,ISHARES TR IBONDS DEC 2026 TER
2020-07-31,46435U135,IHAK,ISHARES TR CYBERSECURITY & TEC
2020-07-27,46435U143,MIDF,ISHARES TR EDGE MSCI MULTIFACT
2020-07-31,46435U150,IBHC,ISHARES IBONDS 2023 TERM HIGH
2020-07-31,46435U168,IBHE,ISHARES IBONDS 2025 TERM HIGH
2020-07-31,46435U176,IBHB,ISHARES IBONDS 2022 TERM HIGH
2020-07-31,46435U184,IBHD,ISHARES IBONDS 2024 TERM HIGH
2020-07-31,46435U192,IDNA,ISHARES TR GENOMICS IMMUNOLOGY
2020-07-31,46435U218,SUSL,ISHARES TR ESG MSCI USA LEADER
2020-07-31,46435U226,IBHA,ISHARES IBONDS 2021 TERM HIGH
2020-07-31,46435U259,IBMO,ISHARES TR IBONDS DECEMBER 202
2020-07-31,46435U283,IBMP,ISHARES TR IBONDS DECEMBER 202
2020-07-31,46435U325,IBMQ,ISHARES TR IBONDS DEC 2028 TER
2020-07-22,46435U333,FOVL,ISHARES TR FOCUSED VALUE FACTO
2020-07-31,46435U366,IDRV,ISHARES TR SELF DRIVING EV & T
2020-07-31,46435U374,EWJV,ISHARES TR MSCI JAPAN VALUE ET
2020-07-28,46435U382,EWJE,ISHARES TR MSCI JAPAN EQUAL WE
2020-07-31,46435U432,IBMN,ISHARES TR IBONDS DEC 2025 TER
2020-07-31,46435U440,BGRN,ISHARES TR GLOBAL GREEN BD ETF
2020-07-31,46435U515,IBDT,ISHARES TR IBONDS DEC 2028 TER
2020-07-29,46435U549,EAGG,ISHARES ESG AWARE U.S. AGGREGA
2020-07-31,46435U556,IRBO,ISHARES ROBOTICS & ARTIFICIAL
2020-07-31,46435U663,ESML,ISHARES ESG MSCI USA SMALL-CAP
2020-07-31,46435U697,IBMM,ISHARES TR IBONDS DEC 2024 TER
2020-07-31,46435U713,IFRA,ISHARES TR
2020-07-28,46435U796,FIBR,ISHARES U S ETF TR EDGE US FXD
2020-07-31,46435U853,USHY,ISHARES TR BROAD USD HIGH YIEL
2020-07-31,46435U861,DIVB,ISHARES TR U S DIVID & BUYBACK
2020-07-31,46435UAA9,IBDS,ISHARES TR IBONDS DEC 2027 TER
2016-01-22,46436A104,ISGN,ISIGN SOLUTIONS INC
2016-06-24,46436A112,ISGNW,ISIGN SOLUTIONS INC. WARRANT E
2020-07-20,46436A203,ISGN,ISIGN SOLUTIONS INC
2020-07-31,4.64E+209,IBDU,ISHARES TR IBONDS DEC 2029 TER
2020-07-06,46436E304,STLV,ISHARES FACTORS US VALUE STYLE
2020-07-31,46436E403,STLG,ISHARES FACTORS US GROWTH STYL
2020-07-29,46436E502,TECB,ISHARES TR US TECH BREAKTHROUG
2020-07-22,46436E593,IBTK,ISHARES TR IBONDS DEC 2030 TER
2020-07-31,46436E601,LDEM,ISHARES TR ESG MSCI EM LEADERS
2020-07-31,46436E619,EUSB,ISHARES TR ESG ADVANCED TOTAL
2020-07-31,46436E668,EAOA,ISHARES ESG AWARE AGGRESSIVE A
2020-07-23,46436E676,EAOR,ISHARES ESG AWARE GROWTH ALLOC
2020-07-31,46436E684,EAOM,ISHARES ESG AWARE MODERATE ALL
2020-07-31,46436E692,EAOK,ISHARES ESG AWARE CONSERVATIVE
2020-07-31,46436E700,IBTA,ISHARES TR IBONDS DEC 2021 TER
2020-07-31,46436E718,SGOV,ISHARES TRISHARES 0-3 MNTH TRE
2020-07-31,46436E726,IBDV,ISHARES TR
2020-07-31,46436E759,DMXF,ISHARES ESG ADVANCED MSCI EAFE
2020-07-31,46436E767,USXF,ISHARES ESG ADVANCED MSCI USA
2020-07-30,46436E775,STSB,ISHARES TR FACTORS US SMALL BL
2020-07-31,46436E783,STMB,ISHARES TR FACTORS US MID BLEN
2020-07-31,46436E791,STLC,ISHARES TR FACTORS US BLEND ST
2020-07-09,46436E809,IBTB,ISHARES TR IBONDS DEC 2022 TER
2020-07-31,46436E825,IBTJ,ISHARES TR IBONDS DEC 2029 TRE
2020-07-31,46436E833,IBTI,ISHARES TR IBONDS DEC 2028 TER
2020-07-31,46436E841,IBTH,ISHARES TR IBONDS DEC 2027 TER
2020-07-31,46436E858,IBTG,ISHARES TR IBONDS DEC 2026 TER
2020-07-28,46436E866,IBTF,ISHARES TR IBONDS DEC 2025 TER
2020-07-24,46436E874,IBTE,ISHARES TR IBONDS DEC 2024 TER
2020-07-09,46436E882,IBTD,ISHARES TR IBONDS DEC 2023 TER
2014-10-16,46467L102,ISHI,"Islet Holdings, Inc. Common St"
2016-08-26,46467R109,ISLT,"ISLET SCIENCES, INC. NEW COMMO"
2014-09-03,46489B108,ISS,ISOFTSTONE HLDGS LTD ADS EACH
2015-07-27,46489D104,ISMT,"ISMO TECH SOLUTIONS, INC. COMM"
2020-07-31,46489V104,ISR,ISORAY INC
2013-08-08,46500A105,IPHAF,ISOTECHNIKA PHARMA INC ORD SHS
2013-10-17,46500C200,ISOAY,ISONEA LTD SPONSORED ADR (AUS)
2017-03-09,46500D109,PPPS,ISOCIALY INC
2020-07-30,4.65E+111,ISENF,ISOENERGY LTD (CANADA)
2018-07-26,46500L101,ISOLF,ISODIAL INTL INC COM (CAN)
2017-08-03,46500L101,LAGBF,ISODIAL INTL INC COM (CAN)
2020-07-28,46500L200,ISOLF,ISODIOL INTL INC (CANADA)
2020-07-31,46501D108,ISCNF,ISRACANN BIOSCIENCES INC COM (
2020-07-14,46520M204,ISDR,ISSUER DIRECT CORPORATION COMM
2020-07-17,46527C100,ITP,IT TECH PACKAGING INC COM NEW
2018-10-18,46564C104,INLB,ITEM 9 LABS CORP
2020-06-09,46564C203,INLB,ITEM 9 LABS CORP COM NEW
2020-07-24,46564T107,ITI,"ITERIS, INC."
2020-07-29,46565G104,ITOS,ITEOS THERAPEUTICS INC.
2020-07-29,46571Y107,IIIV,I3 VERTICALS INC CLASS A COM (
2013-06-03,46573A107,IRYS,ITRACKR SYS INC COM STK (FL)
2020-07-27,46574A205,IKTO,"ITOKK, INC. COMMON STOCK"
2013-01-15,46575M109,IZML,ITZYOURMALL INC COMMON STOCK
2015-11-10,46582W108,IVWFF,IVERNIA INC
2020-07-31,46583A105,IVDA,IVEDA SOLUTIONS INC COM (NV)
2020-07-31,46583P102,ISEE,IVERIC BIO INC COM (DE)
2013-01-18,46589A208,IVII,"IVI COMMUNICATIONS, INC. NEW C"
2017-11-29,46590H101,WYIG,JM GLOBAL HLDG CO COM
2017-09-21,46590H119,WYIGW,JM GLOBAL HLDG CO WT EXP
2017-03-20,46590H200,WYIGU,JM GLOBAL HLDG CO UIT 1 COM &
2020-07-28,46590V100,JBGS,JBG SMITH PPTYS COM SHS (MD)
2020-07-31,46591M109,YY,JOYY INC ADS REPSTG COM CL A
2020-04-07,46591R108,JDVB,JD BANCSHARES INC
2018-01-18,46600W106,IXYS,IXYS CORP (DEL)
2016-01-05,46603N202,IZEA,IZEA INC COMMON (NV)
2018-08-23,46603N301,IZEA,IZEA INC
2018-08-24,46603N301,IZEAXXXX,IZEA INC
2018-05-30,46603R104,IWAL,IWALLET CORPORATION. COMMON ST
2018-01-26,46603Y208,IWBB,IWEB INCIWEB INC
2020-07-31,46604F109,IZOZF,IZOTROPIC CORP (CANADA)
2020-07-29,46604H105,IZEA,IZEA INC
2014-01-09,46607P104,JAEN,J A ENERGY COMMON
2016-03-31,46607P203,JAEN,JA ENERGY
2020-07-10,46609J106,JAX,J ALEXANDERS HLDGS INC COM STK
2014-07-02,46611B109,JBII,"JBI, INC. NEW COMMON STOCK"
2014-03-24,46612F406,JDUCF,JDS UNIPHASE CANADA LTD COM ST
2015-08-10,46612J507,JDSU,JDS UNIPHASE CANADA LTD COMMON
2013-01-10,46612K108,JDAS,JDA SOFTWARE GROUP INC
2018-03-07,46614H400,JERT,JER INVESTORS TRUST INC. COM (
2013-12-12,46614T107,JFC,JF CHINA REGION FUND INC
2015-07-09,46616G103,JABA,J.D. HUTT CORPORATION COMMON S
2017-05-19,46616X106,JDID,JD INTERNATION LIMITED
2014-09-22,46617M109,JGW,JGWPT HLDGS INC CL A COM STK (
2016-06-22,46618D108,JGW,J G WENTWORTH CO CL A COM STK
2018-01-29,46618D108,JGWEQ,J G WENTWORTH CO CL A COM STK
2020-03-26,46618Q109,JDSPY,JD SPORTS FASHION PLC ADR - UN
2020-07-31,46620W102,JILL,J JILL INC COM
2013-03-07,46621A109,JMGE,JMG EXPLORATION INC
2020-01-02,4.66E+105,JLMC,J L M COUTURE INC
2020-07-31,46622M102,JNSH,JNS HOLDINGS CORPORATION COMMO
2013-04-08,46623D200,JPMPRJ,JP MORGAN CHASE CAPITAL X PFD
2013-05-03,46623D200,JPMPRJCL,JP MORGAN CHASE CAPITAL X PFD
2015-04-24,46624E405,JPST,JPS INDUSTRIE INC.
2020-07-29,46625H100,JPM,JPMORGAN CHASE & CO COM STK
2020-07-31,46625H365,AMJ,JPMORGAN CHASE & CO ALERIAN ML
2013-08-30,46625H621,JPMPRICL,JPMORGAN CHASE & CO DEP SHS RE
2013-08-20,46625H761,JFT,JPMORGAN CHASE & CO ETN LKD TO
2015-09-18,46626D108,NILSY,JSC MMC NORILSK NI;ADR EACH RE
2015-09-21,46626D108,NILSYXXXX,JSC MMC NORILSK NI;ADR EACH RE
2013-04-29,46626V207,JPMPRKCL,JP MORGAN CHASE CAP XI SER K
2013-04-25,46626X203,JPMPRXCL,JP MORGAN CHASE CAPITAL XII TR
2020-05-14,46629U107,JMP,JMP GROUP LLC
2019-09-06,46629U206,JMPB,JMP GROUP INC 8.00% SR NT DUE
2017-11-21,46629U305,JMPC,"JMP GROUP INC, 7.25% SENIOR NO"
2020-07-28,46629U404,JMPNZ,JMP GROUP LLC SR NT
2020-06-17,46632X106,JSCPY,JSR CORPORATION UNSPONSORED AD
2018-10-24,4.66E+118,JPMWS,JPMORGAN CHASE & CO WTS EXP 10
2013-09-24,46634X823,DSXJ,JPMORGAN CHASE & CO DOUBLE SHT
2013-10-03,46634X864,DSTJ,JPMORGAN CHASE & CO JPMORGAN D
2019-12-02,46637G124,JPMPRACL,J P MORGAN CHASE & CO DEPOSITA
2014-07-14,46637N103,TAX,JTH HOLDING INC CLASS A D/B/A/
2020-06-16,46641Q100,JPGE,JPMXF DIVERSIFIED RETURN GLOBA
2020-07-30,46641Q209,JPIN,JP MORGAN DIVERSIFIED RETURN I
2020-07-08,46641Q308,JPEM,JP MORGAN DIVERSIFIED RETURN
2020-07-31,46641Q324,JIG,J P MORGAN EXCHANGE-TRADED FD
2020-07-31,46641Q332,JEPI,J P MORGAN EXCHANGE-TRADED FD
2020-07-31,46641Q340,BBMC,JP MORGAN EXC-TRD FD TR BETABU
2020-07-31,46641Q373,BBIN,J P MORGAN EXCH-TRADED FD TR B
2020-07-31,46641Q381,BBSA,J P MORGAN ETF TR ETABUILDERS
2020-07-31,46641Q399,BBUS,J P MORGAN EXCHG-TRADED FD
2020-07-30,46641Q407,JPUS,JPMORGAN DIVERSIFIED RETURN US
2020-07-31,46641Q449,JIGB,JPMORGAN TR CORPORATE BOND RES
2019-03-22,46641Q506,JPIH,J P MORGAN ETF TR DIVERSIFIED
2020-04-22,46641Q605,JPEU,JPMORGAN DIVERSIFIED RETURN EU
2020-07-31,46641Q613,JAGG,JPMORGAN TR US AGGREGATE BOND
2020-07-31,46641Q647,JMUB,JP MORGAN TR MUN ETF (DE)
2020-07-31,46641Q654,JMST,JP MORGAN ULTRA SHORT MUN INCO
2020-07-31,46641Q670,JCPB,J P MORGAN EXCHANGE-TRADED FD
2020-07-31,46641Q688,BBAX,J P MORGAN ETF TR BETABUILDERS
2020-07-31,46641Q696,BBCA,J P MORGAN ETF TR BETABUILDERS
2018-12-26,46641Q704,JPEH,JPMORGAN DIVERSIFIED RETURN EU
2020-07-30,46641Q712,BBJP,JP MORGAN ETF TRUST BETABUILDE
2020-07-30,46641Q720,BBEU,JP MORGAN ETF TRUST BETABUILDE
2020-07-29,46641Q738,BBRE,JP MORGAN ETF TR BETABUILDERS
2020-07-27,46641Q746,JPMB,J P MORGAN USD EMERGING MARKET
2020-07-27,46641Q753,JVAL,J P MORGAN ETF TR U S VALUE FA
2020-07-28,46641Q761,JQUA,J P MORGAN ETF TR U S QUALITY
2020-07-31,46641Q779,JMOM,J P MORGAN ETF TR U S MOMENTUM
2020-07-02,46641Q787,JMIN,J P MORGAN ETF TR U S MINIMUM
2020-07-27,46641Q795,JDIV,J P MORGAN ETF TR U S DIVIDEND
2020-06-16,46641Q803,JPHF,JP MORGAN ETF TR DIVERSIFIED A
2020-06-19,46641Q811,JPLS,J P MORGAN ETF TR LONG/SHORT E
2020-06-12,46641Q829,JPMF,J P MORGAN ETF TR MANAGED FUTU
2020-07-28,46641Q837,JPST,JP MORGAN ETF TR ULTRA-SHORT I
2020-07-31,46641Q845,JPSE,J P MORGAN DIVERSIFIED RETURN
2020-07-30,46641Q852,JPGB,J P MORGAN ETF TR GLOBAL BOND
2020-06-26,46641Q860,JPED,J P MORGAN ETF TR EVENT DRIVEN
2020-07-31,46641Q878,JPHY,JP MORGAN HIGH YIELD RESEARCH
2020-07-21,46641Q886,JPME,JPMORGAN TR. DIVERSIFIED RETUR
2017-03-03,46643C109,JPEP,JP ENG PARTNERS LP UIT REPSTG
2018-06-21,46645Q106,JRJR,JRJR33 INC COM
2019-04-05,46645Q106,JRJRQ,JRJR33 INC COM
2018-07-20,46647L105,JMU,JMU LTD SPONSORED ADR (CYM)
2020-02-06,46647L204,JMU,JMU LTD SPONSORED ADR NEW (CYM
2020-05-14,46647L204,MFH,JMU LTD SPONSORED ADR NEW (CYM
2020-07-22,46650D107,JKSM,JACKSAM CORP
2018-06-04,46924R106,JXSB,JACKSONVILLE BANCORP INC COM S
2019-08-29,46981P100,JFGI,JACOBS FINANCIAL GRP
2018-10-31,46988L102,JADG,JADE GLOBAL HLDGS IN
2017-03-22,46988L102,MEDAD,JADE GLOBAL HLDGS IN
2020-07-02,46989B103,MCKRF,JADE LEADER CORP (CANADA)
2017-08-16,47008L106,JAGX,JAGUAR ANIMAL HEALTH INC COM
2016-02-16,47008R103,JGPK,"JAGGED PEAK, INC."
2013-04-26,47008T109,JGFCF,Jaguar Financial Corporation O
2020-01-27,47008T208,JGFCF,JAGUAR FINL CORP (CANADA)
2020-01-10,47009K107,JAG,JAGGED PEAK ENERGY INC COM
2013-06-12,47009M103,JAG,JAGUAR MINING INC
2014-04-28,47009M103,JAGGF,JAGUAR MINING INC
2020-07-30,47009M400,JAGGF,JAGUAR MINING INC ORDINARY SHA
2018-05-30,47010C201,JAGX,JAGUAR ANIMAL HEALTH INC COM
2017-08-16,47010C201,JAGXZZZZ,JAGUAR ANIMAL HEALTH INC COM
2019-06-07,47010C300,JAGX,JAGUAR HEALTH INC COM NEW
2020-07-31,47010C409,JAGX,JAGUAR HEALTH INC COM PAR$ (DE
2019-06-07,47010C409,JAGXZZZZ,JAGUAR HEALTH INC COM PAR$ (DE
2020-07-09,4.70E+110,JAKK,JAKKS PACIFIC INC
2013-05-31,47023A101,JMBA,"JAMBA, INC. COM STK"
2018-09-17,47023A309,JMBA,JAMBA INC COM STK NEW(DE)
2020-07-31,47030M106,JHX,JAMES HARDIE INDS PLC ADS (REP
2020-05-22,47033Q104,JMTM,JAMES MARITIME HLDGS INC COM (
2020-07-31,47074L105,JAMF,JAMF HLDG CORP
2020-07-31,47077R109,JANL,JANEL CORP
2020-07-31,47089W104,JAN,JANONE INC COM
2017-05-31,47102X105,JNS,JANUS CAPITAL GROUP INC.
2020-07-31,47103U100,JSML,JANUS DETROIT STR TR HENDERSON
2020-07-31,47103U209,JSMD,JANUS DETR STR TR HENDERSON SM
2017-09-12,47103U308,FITS,JANUS DETROIT HEALTH & FITNESS
2020-07-31,47103U407,OLD,JANUS DETROIT LONG TERM CARE E
2020-03-18,47103U506,SLIM,JANUS DETROIT OBESITY ETF
2020-03-12,47103U605,ORG,JANUS DETROIT ORGANICS ETF
2018-03-12,47103U704,TRSK,JANUS DETROIT STR TR VELOCITY
2018-03-28,47103U803,SPXH,JANUS DETROIT STR TR VELOCITY
2020-07-16,47103U852,JMBS,JANUS DETROIT STR TR HENDERSON
2018-03-26,47103U878,SGQI,JANUS DETROIT STR TR HENDERSON
2020-07-31,47103U886,VNLA,JANUS HENDERSON SHORT DURATION
2020-07-27,47109U104,JOF,JAPAN SMALLER CAPITALIZATION F
2019-04-10,47109W100,JPPHY,JAPAN POST HOLDINGS CO LTD. AD
2020-07-22,47110M208,JCYGY,JARDINE CYCLE & CARRIAGE LTD U
2017-11-09,47116Q104,JASMY,JASMINE INTERNATIONAL PUBLIC C
2016-04-06,47200B104,JMI,JAVELIN MTG INVESTMENT CORP CO
2017-06-15,47214A100,JCDS,JC DATA SOLUTIONS INC
2017-07-11,47215K107,JCDXY,JC Decaux SA Unsponsored ADR (
2020-07-31,47215P106,JD,JD COM INC SPON ADS REPSTG COM
